 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
333,43,435,56.884,107.047,0,0.402,1.475,2.720,5.559,12.305,3.4e38
334,43,436,55.927,107.792,0,0.222,1.540,2.957,6.280,14.365,3.4e38
335,43,437,55.016,107.769,0,0.314,1.549,2.973,6.302,14.374,3.4e38
336,43,438,55.590,107.963,0,0.261,1.436,2.586,5.163,11.166,3.4e38
337,43,439,56.478,107.960,0,0.122,1.476,2.747,5.674,12.678,3.4e38
338,44,443,73.259,75.749,0,0.355,1.425,2.560,5.113,11.102,3.4e38
339,44,444,72.672,76.528,0,0.332,1.467,2.647,5.249,11.200,3.4e38
340,44,445,71.983,76.712,0,0.390,1.390,2.425,4.678,9.757,3.4e38
341,44,447,72.452,76.456,0,0.443,1.430,2.538,4.957,10.424,3.4e38
342,44,448,72.396,76.660,0,0.369,1.313,2.159,3.881,7.480,3.4e38
343,44,449,73.276,77.039,0,0.346,1.446,2.644,5.392,11.967,3.4e38
344,44,450,72.659,76.476,0,0.325,1.394,2.428,4.658,9.632,3.4e38
345,44,451,72.611,76.554,0,0.146,1.518,2.825,5.777,12.685,3.4e38
346,44,452,72.471,77.130,0,0.278,1.365,2.364,4.543,9.467,3.4e38
347,44,453,72.621,77.265,0,0.318,1.382,2.382,4.513,9.202,3.4e38
348,44,454,72.515,77.046,0,0.328,1.373,2.404,4.697,10.028,3.4e38
349,44,455,72.231,77.358,0,0.351,1.356,2.281,4.201,8.298,3.4e38
350,44,456,72.566,77.328,0,0.230,1.351,2.316,4.397,9.046,3.4e38
351,44,457,72.100,76.730,0,0.265,1.389,2.428,4.699,9.851,3.4e38
352,44,458,71.755,77.144,0,0.204,1.366,2.346,4.455,9.156,3.4e38
353,45,460,80.450,70.389,0,0.384,1.429,2.544,4.988,10.534,3.4e38
354,45,461,81.111,70.293,0,0.319,1.486,2.745,5.592,12.249,3.4e38
355,45,462,81.620,70.434,0,0.531,1.421,2.494,4.800,9.905,3.4e38
356,45,463,81.778,70.103,0,0.266,1.418,2.532,5.015,10.761,3.4e38
357,46,467,55.618,107.472,0,0.211,1.630,3.227,7.001,16.251,3.4e38
358,46,469,55.311,107.652,0,0.216,1.388,2.457,4.856,10.462,3.4e38
359,46,470,55.145,108.923,0,0.204,1.568,3.087,6.737,15.849,3.4e38
360,46,471,54.579,108.122,0,0.151,1.569,3.067,6.637,15.457,3.4e38
361,46,472,55.601,107.636,0,0.192,1.409,2.515,4.994,10.775,3.4e38
362,47,475,54.735,107.853,0,0.162,1.549,3.004,6.461,14.994,3.4e38
363,47,476,54.702,108.338,0,0.200,1.471,2.678,5.378,11.635,3.4e38
364,47,477,54.391,107.577,0,0.371,1.426,2.546,5.019,10.671,3.4e38
365,47,478,55.387,107.914,0,0.442,1.566,3.022,6.423,14.657,3.4e38
366,47,479,54.486,107.258,0,0.154,1.519,2.853,5.924,13.278,3.4e38
367,47,481,55.120,108.442,0,0.374,1.513,2.822,5.800,12.822,3.4e38
368,48,480,49.714,48.366,0,0.231,1.388,2.398,4.552,9.293,3.4e38
369,48,482,49.203,48.265,0,0.290,1.483,2.744,5.627,12.478,3.4e38
370,48,484,48.603,48.993,0,0.188,1.670,3.388,7.545,17.980,3.4e38
371,48,486,50.407,49.506,0,0.239,1.403,2.491,4.915,10.544,3.4e38
372,48,487,49.928,49.848,0,0.192,1.421,2.566,5.167,11.332,3.4e38
373,48,488,49.660,50.112,0,0.156,1.540,3.020,6.628,15.784,3.4e38
374,49,489,56.666,107.728,0,0.329,1.449,2.585,5.059,10.623,3.4e38
375,49,490,56.558,107.693,0,0.366,1.486,2.735,5.554,12.151,3.4e38
376,49,492,55.907,107.216,0,0.233,1.411,2.547,5.133,11.269,3.4e38
377,50,491,50.680,48.274,0,0.338,1.309,2.173,3.975,7.858,3.4e38
378,50,493,50.491,48.864,0,0.275,1.442,2.592,5.137,10.977,3.4e38
379,50,494,50.452,48.546,0,0.278,1.511,2.846,5.932,13.326,3.4e38
380,51,498,56.339,108.209,0,0.181,1.312,2.183,4.011,7.980,3.4e38
381,51,499,56.387,106.970,0,0.360,1.396,2.464,4.821,10.225,3.4e38
382,51,500,55.927,106.542,0,0.282,1.469,2.706,5.530,12.246,3.4e38
383,51,501,55.085,106.568,0,0.282,1.554,2.977,6.302,14.386,3.4e38
384,51,502,56.449,106.886,0,0.498,1.386,2.415,4.646,9.669,3.4e38
385,51,504,55.764,107.115,0,0.294,1.400,2.472,4.844,10.311,3.4e38
386,51,505,55.934,107.363,0,0.375,1.446,2.642,5.369,11.845,3.4e38
387,51,506,55.746,106.860,0,0.415,1.513,2.823,5.813,12.921,3.4e38
388,51,507,55.549,106.963,0,0.318,1.381,2.408,4.656,9.768,3.4e38
389,51,508,54.504,106.723,0,0.243,1.620,3.186,6.861,15.781,3.4e38
390,52,509,76.601,81.916,0,0.271,1.661,3.369,7.511,17.923,3.4e38
391,52,511,76.710,80.348,0,0.225,1.458,2.663,5.379,11.730,3.4e38
392,53,513,55.653,108.015,0,0.232,1.503,2.848,5.996,13.663,3.4e38
393,53,514,55.274,108.509,0,0.298,1.473,2.678,5.356,11.523,3.4e38
394,53,515,55.044,107.173,0,0.246,1.511,2.836,5.877,13.114,3.4e38
395,53,516,55.926,106.518,0,0.297,1.494,2.768,5.665,12.495,3.4e38
396,53,517,55.512,106.321,0,0.209,1.534,2.887,5.974,13.282,3.4e38
397,53,518,55.553,106.137,0,0.271,1.531,2.887,5.991,13.359,3.4e38
398,53,519,56.022,106.089,0,0.220,1.467,2.735,5.675,12.742,3.4e38
399,53,520,56.304,106.391,0,0.619,1.385,2.403,4.598,9.500,3.4e38
400,53,521,56.383,106.405,0,0.471,1.423,2.535,4.995,10.637,3.4e38
401,53,522,56.007,106.109,0,0.384,1.395,2.441,4.717,9.838,3.4e38
402,53,523,55.353,105.380,0,0.226,1.372,2.411,4.720,10.041,3.4e38
403,53,524,55.770,105.948,0,0.281,1.397,2.489,4.942,10.682,3.4e38
404,54,525,72.441,77.593,0,0.319,1.527,2.835,5.759,12.522,3.4e38
405,54,526,72.478,77.316,0,0.300,1.460,2.648,5.309,11.515,3.4e38
406,54,527,73.030,76.962,0,0.211,1.513,2.884,6.090,13.858,3.4e38
407,54,528,73.120,77.172,0,0.174,1.636,3.279,7.260,17.268,3.4e38
408,55,529,108.778,81.122,0,0.419,1.400,2.466,4.802,10.120,3.4e38
409,55,530,108.588,81.091,0,0.423,1.412,2.504,4.913,10.418,3.4e38
410,55,531,108.501,80.944,0,0.385,1.455,2.642,5.313,11.562,3.4e38
411,55,532,108.080,81.242,0,0.395,1.533,2.901,6.051,13.567,3.4e38
412,55,533,108.364,81.662,0,0.445,1.457,2.635,5.249,11.271,3.4e38
413,55,534,108.433,81.832,0,0.333,1.488,2.783,5.770,12.934,3.4e38
414,55,535,108.496,81.729,0,0.433,1.505,2.818,5.831,13.012,3.4e38
415,55,537,107.421,82.042,0,0.364,1.490,2.757,5.642,12.474,3.4e38
416,55,538,107.332,82.208,0,0.353,1.405,2.485,4.865,10.310,3.4e38
417,55,539,107.792,81.858,0,0.414,1.488,2.762,5.672,12.592,3.4e38
418,55,540,107.900,82.240,0,0.412,1.493,2.786,5.763,12.895,3.4e38
419,56,549,66.430,76.161,0,0.151,1.661,3.386,7.596,18.243,3.4e38
420,56,550,67.453,74.116,0,0.174,1.636,3.304,7.337,17.419,3.4e38
421,56,551,65.661,72.337,0,0.118,1.502,2.832,5.951,13.592,3.4e38
422,56,552,65.095,75.366,0,0.136,1.519,2.909,6.173,14.125,3.4e38
423,56,553,65.586,75.183,0,0.227,1.702,3.476,7.757,18.444,3.4e38
424,56,554,66.608,74.299,0,0.340,1.663,3.340,7.327,17.141,3.4e38
425,56,555,67.459,73.411,0,0.503,1.459,2.638,5.247,11.221,3.4e38
426,56,556,67.644,73.400,0,0.367,1.374,2.379,4.546,9.373,3.4e38
427,56,557,67.484,73.769,0,0.454,1.391,2.424,4.662,9.686,3.4e38
428,56,558,66.718,76.052,0,0.461,1.437,2.582,5.133,11.039,3.4e38
429,56,559,65.565,76.540,0,0.381,1.393,2.418,4.608,9.438,3.4e38
430,56,560,64.116,76.824,0,0.505,1.456,2.640,5.287,11.424,3.4e38
431,56,562,62.366,77.706,0,0.439,1.526,2.872,5.962,13.322,3.4e38
432,56,563,62.533,77.275,0,0.397,1.460,2.670,5.402,11.803,3.4e38
433,56,564,61.341,77.957,0,0.183,1.546,2.977,6.350,14.614,3.4e38
434,56,565,60.676,78.596,0,0.312,1.407,2.474,4.792,10.009,3.4e38
435,56,566,60.616,80.432,0,0.383,1.430,2.552,5.022,10.667,3.4e38
436,56,567,59.776,81.611,0,0.244,1.496,2.786,5.759,12.883,3.4e38
437,56,569,61.595,81.869,0,0.354,1.470,2.719,5.584,12.423,3.4e38
438,56,570,62.529,83.221,0,0.208,1.644,3.267,7.104,16.502,3.4e38
439,56,571,60.165,82.065,0,0.149,1.549,3.033,6.612,15.583,3.4e38
440,57,576,61.363,80.415,0,0.168,1.492,2.812,5.902,13.442,3.4e38
441,57,577,62.230,80.334,0,0.113,1.463,2.804,6.057,14.263,3.4e38
442,58,580,61.973,80.913,0,0.360,1.544,2.968,6.328,14.574,3.4e38
443,58,581,61.972,79.743,0,0.202,1.629,3.237,7.064,16.504,3.4e38
444,58,583,60.333,80.124,0,0.186,1.580,3.120,6.836,16.158,3.4e38
445,58,584,60.920,80.331,0,0.233,1.532,2.928,6.194,14.138,3.4e38
446,58,585,60.063,79.527,0,0.151,1.533,2.929,6.199,14.146,3.4e38
447,59,587,57.575,103.578,0,0.261,1.401,2.457,4.754,9.935,3.4e38
448,59,589,57.638,103.540,0,0.284,1.499,2.785,5.714,12.641,3.4e38
449,59,590,57.315,103.411,0,0.257,1.563,3.011,6.395,14.606,3.4e38
450,59,591,57.314,104.076,0,0.138,1.414,2.527,5.011,10.787,3.4e38
451,59,593,57.319,103.948,0,0.131,1.488,2.801,5.866,13.300,3.4e38
452,59,594,57.542,103.565,0,0.108,1.437,2.613,5.283,11.586,3.4e38
453,59,596,55.623,102.710,0,0.128,1.497,2.825,5.938,13.531,3.4e38
454,60,600,56.244,102.452,0,0.394,1.505,2.803,5.766,12.791,3.4e38
455,60,601,55.649,102.146,0,0.319,1.587,3.085,6.588,15.062,3.4e38
456,60,603,56.673,101.920,0,0.226,1.411,2.541,5.107,11.178,3.4e38
457,60,604,56.345,102.238,0,0.394,1.504,2.798,5.731,12.624,3.4e38
458,60,605,56.337,102.730,0,0.219,1.472,2.706,5.529,12.264,3.4e38
459,60,606,55.870,102.891,0,0.254,1.565,3.052,6.594,15.361,3.4e38
460,60,608,56.285,101.818,0,0.245,1.709,3.527,7.942,19.031,3.4e38
461,60,609,56.695,100.759,0,0.212,1.524,2.880,6.015,13.553,3.4e38
462,60,610,57.266,100.712,0,0.240,1.520,2.880,6.054,13.786,3.4e38
463,60,611,57.500,101.772,0,0.429,1.605,3.136,6.730,15.476,3.4e38
464,60,612,57.133,102.075,0,0.253,1.422,2.561,5.127,11.128,3.4e38
465,60,613,57.320,101.657,0,0.442,1.367,2.344,4.445,9.147,3.4e38
466,60,614,57.567,101.562,0,0.452,1.410,2.473,4.776,9.940,3.4e38
467,60,615,57.791,102.924,0,0.384,1.505,2.830,5.882,13.167,3.4e38
468,60,616,58.283,103.961,0,0.366,1.469,2.702,5.505,12.123,3.4e38
469,60,617,57.568,104.278,0,0.213,1.547,2.952,6.235,14.208,3.4e38
470,60,618,57.504,104.832,0,0.321,1.350,2.316,4.406,9.109,3.4e38
471,60,619,57.872,104.274,0,0.377,1.440,2.597,5.187,11.218,3.4e38
472,60,621,57.419,104.706,0,0.253,1.502,2.787,5.699,12.540,3.4e38
473,60,622,57.342,105.201,0,0.365,1.448,2.627,5.272,11.433,3.4e38
474,60,624,56.040,108.031,0,0.300,1.522,2.915,6.198,14.230,3.4e38
475,60,625,56.262,107.646,0,0.336,1.446,2.613,5.213,11.232,3.4e38
476,60,626,57.191,107.635,0,0.375,1.483,2.743,5.616,12.423,3.4e38
477,60,627,56.579,108.141,0,0.335,1.505,2.820,5.844,13.066,3.4e38
478,60,628,56.381,108.028,0,0.330,1.471,2.681,5.399,11.735,3.4e38
479,60,629,56.594,108.664,0,0.538,1.396,2.420,4.593,9.345,3.4e38
480,60,630,56.406,108.783,0,0.526,1.398,2.434,4.659,9.595,3.4e38
481,60,631,56.749,108.908,0,0.387,1.498,2.789,5.731,12.670,3.4e38
482,60,632,55.137,109.749,0,0.366,1.515,2.847,5.906,13.193,3.4e38
483,60,633,54.380,110.589,0,0.620,1.378,2.375,4.498,9.176,3.4e38
484,60,634,54.052,111.295,0,0.628,1.407,2.476,4.814,10.119,3.4e38
485,60,635,54.235,112.146,0,0.731,1.371,2.351,4.432,8.993,3.4e38
486,60,636,53.733,111.535,0,0.412,1.423,2.539,5.025,10.789,3.4e38
487,60,637,53.665,111.968,0,0.484,1.484,2.751,5.652,12.558,3.4e38
488,60,638,54.020,112.064,0,0.695,1.420,2.542,5.047,10.858,3.4e38
489,60,639,53.299,112.327,0,0.219,1.381,2.392,4.572,9.438,3.4e38
490,60,640,54.691,112.205,0,0.536,1.385,2.403,4.598,9.490,3.4e38
491,60,641,54.596,111.935,0,0.662,1.396,2.435,4.686,9.745,3.4e38
492,60,642,55.155,111.656,0,0.536,1.401,2.448,4.716,9.788,3.4e38
493,60,643,55.168,112.245,0,0.554,1.386,2.439,4.776,10.176,3.4e38
494,60,644,55.389,111.872,0,0.535,1.503,2.778,5.647,12.350,3.4e38
495,60,645,55.034,112.762,0,0.638,1.443,2.594,5.162,11.121,3.4e38
496,60,646,54.512,112.812,0,0.443,1.464,2.667,5.362,11.619,3.4e38
497,60,647,53.588,113.948,0,0.643,1.394,2.439,4.726,9.924,3.4e38
498,60,648,53.659,114.206,0,0.385,1.475,2.705,5.474,11.950,3.4e38
499,60,649,52.911,114.569,0,0.498,1.518,2.837,5.825,12.840,3.4e38
500,60,650,53.368,115.019,0,0.716,1.380,2.410,4.675,9.854,3.4e38
501,60,651,53.237,114.842,0,0.538,1.379,2.383,4.534,9.301,3.4e38
502,60,652,52.572,114.603,0,0.394,1.528,2.852,5.837,12.799,3.4e38
503,60,653,53.385,114.440,0,0.274,1.460,2.655,5.332,11.561,3.4e38
504,60,654,53.660,112.534,0,0.447,1.558,2.990,6.325,14.376,3.4e38
505,60,655,54.462,111.858,0,0.450,1.411,2.483,4.820,10.106,3.4e38
506,60,656,54.427,111.769,0,0.632,1.425,2.516,4.883,10.198,3.4e38
507,60,657,55.275,111.849,0,0.414,1.440,2.595,5.180,11.194,3.4e38
508,60,658,55.562,111.706,0,0.436,1.502,2.784,5.691,12.542,3.4e38
509,60,659,55.003,111.270,0,0.469,1.414,2.508,4.921,10.435,3.4e38
510,60,660,54.481,112.271,0,0.548,1.354,2.302,4.304,8.667,3.4e38
511,60,661,53.965,112.495,0,0.582,1.361,2.345,4.479,9.283,3.4e38
512,60,662,54.251,112.513,0,0.475,1.374,2.360,4.465,9.112,3.4e38
513,60,663,54.325,112.406,0,0.681,1.377,2.359,4.430,8.934,3.4e38
514,60,664,54.426,112.121,0,0.532,1.403,2.449,4.709,9.763,3.4e38
515,60,665,54.075,111.771,0,0.418,1.465,2.671,5.374,11.653,3.4e38
516,60,666,53.415,111.033,0,0.408,1.549,2.957,6.220,14.063,3.4e38
517,60,667,53.134,110.908,0,0.392,1.495,2.778,5.710,12.666,3.4e38
518,60,669,53.132,111.451,0,0.227,1.712,3.507,7.829,18.586,3.4e38
519,60,670,52.474,113.739,0,0.344,1.539,2.899,5.994,13.286,3.4e38
520,60,671,52.778,113.440,0,0.410,1.434,2.576,5.129,11.050,3.4e38
521,60,672,53.197,112.702,0,0.338,1.497,2.804,5.816,13.032,3.4e38
522,60,673,52.027,113.955,0,0.212,1.513,2.862,6.007,13.641,3.4e38
523,60,674,51.738,112.936,0,0.431,1.540,2.946,6.248,14.310,3.4e38
524,60,675,51.777,113.500,0,0.386,1.454,2.640,5.309,11.554,3.4e38
525,60,676,51.449,113.707,0,0.611,1.430,2.544,4.989,10.557,3.4e38
526,60,677,50.844,113.668,0,0.516,1.471,2.690,5.439,11.869,3.4e38
527,60,678,50.572,113.433,0,0.471,1.458,2.632,5.224,11.145,3.4e38
528,60,679,50.663,113.352,0,0.271,1.458,2.657,5.354,11.639,3.4e38
529,60,680,50.233,114.208,0,0.374,1.533,2.891,6.005,13.407,3.4e38
530,60,681,51.170,112.772,0,0.178,1.573,3.084,6.709,15.749,3.4e38
531,60,683,49.262,113.789,0,0.233,1.690,3.504,7.988,19.478,3.4e38
532,60,685,49.902,113.562,0,0.259,1.654,3.344,7.428,17.645,3.4e38
533,60,686,47.428,113.520,0,0.091,1.487,2.772,5.730,12.814,3.4e38
534,60,687,49.604,113.783,0,0.450,1.524,2.865,5.933,13.216,3.4e38
535,60,688,49.487,113.768,0,0.409,1.514,2.835,5.855,13.028,3.4e38
536,60,689,50.518,113.408,0,0.367,1.615,3.187,6.923,16.143,3.4e38
537,60,690,50.039,113.089,0,0.372,1.620,3.207,6.969,16.213,3.4e38
538,60,691,50.032,113.403,0,0.240,1.717,3.575,8.143,19.753,3.4e38
539,60,693,51.076,113.434,0,0.257,1.674,3.400,7.563,17.958,3.4e38
540,60,694,50.357,113.783,0,0.283,1.709,3.524,7.944,19.084,3.4e38
541,61,697,50.298,112.535,0,0.187,1.583,3.109,6.761,15.845,3.4e38
542,61,699,49.830,110.809,0,0.342,1.491,2.792,5.799,13.016,3.4e38
543,61,700,50.201,111.302,0,0.535,1.414,2.509,4.927,10.470,3.4e38
544,61,701,50.496,111.027,0,0.424,1.447,2.638,5.349,11.786,3.4e38
545,61,702,50.214,111.125,0,0.437,1.440,2.599,5.183,11.152,3.4e38
546,61,703,50.135,111.527,0,0.483,1.428,2.554,5.056,10.826,3.4e38
547,61,704,50.541,111.815,0,0.374,1.465,2.681,5.434,11.926,3.4e38
548,61,705,48.871,111.613,0,0.278,1.606,3.184,6.973,16.420,3.4e38
549,61,706,48.894,113.466,0,0.498,1.547,2.946,6.174,13.895,3.4e38
550,61,707,48.498,112.337,0,0.470,1.425,2.516,4.883,10.191,3.4e38
551,61,708,47.625,111.777,0,0.347,1.462,2.718,5.649,12.778,3.4e38
552,61,709,48.154,112.384,0,0.469,1.363,2.340,4.431,9.064,3.4e38
553,61,710,48.546,112.425,0,0.644,1.365,2.325,4.341,8.705,3.4e38
554,61,711,49.223,111.395,0,0.645,1.372,2.355,4.446,9.032,3.4e38
555,61,713,49.854,110.695,0,0.524,1.369,2.368,4.532,9.394,3.4e38
556,61,714,49.718,110.702,0,0.453,1.494,2.752,5.578,12.176,3.4e38
557,61,715,50.380,110.617,0,0.285,1.447,2.614,5.222,11.268,3.4e38
558,61,716,49.781,111.109,0,0.375,1.539,2.925,6.130,13.809,3.4e38
559,61,717,49.581,111.917,0,0.553,1.428,2.552,5.039,10.751,3.4e38
560,61,718,49.645,112.254,0,0.419,1.482,2.696,5.386,11.551,3.4e38
561,61,719,49.253,112.536,0,0.505,1.465,2.647,5.262,11.257,3.4e38
562,61,720,49.184,113.063,0,0.550,1.471,2.709,5.528,12.196,3.4e38
563,61,721,48.760,113.099,0,0.537,1.445,2.612,5.227,11.307,3.4e38
564,61,722,48.112,113.014,0,0.480,1.479,2.721,5.532,12.137,3.4e38
565,61,723,48.532,113.111,0,0.729,1.410,2.487,4.840,10.163,3.4e38
566,61,724,49.532,112.626,0,0.515,1.400,2.444,4.701,9.754,3.4e38
567,61,725,49.952,112.540,0,0.420,1.406,2.495,4.915,10.521,3.4e38
568,61,726,50.667,111.993,0,0.452,1.474,2.716,5.533,12.158,3.4e38
569,61,727,49.648,111.788,0,0.549,1.396,2.447,4.737,9.908,3.4e38
570,61,728,47.980,111.702,0,0.537,1.425,2.543,5.014,10.688,3.4e38
571,61,729,47.921,111.807,0,0.700,1.463,2.653,5.308,11.458,3.4e38
572,61,730,47.493,112.461,0,0.628,1.399,2.428,4.620,9.434,3.4e38
573,61,731,47.690,113.201,0,0.657,1.376,2.375,4.519,9.286,3.4e38
574,61,732,47.409,113.573,0,0.468,1.404,2.448,4.688,9.653,3.4e38
575,61,733,47.240,113.610,0,0.178,1.464,2.689,5.479,12.086,3.4e38
576,61,734,47.185,113.174,0,0.651,1.450,2.623,5.247,11.336,3.4e38
577,61,735,47.813,112.533,0,0.527,1.470,2.680,5.379,11.623,3.4e38
578,61,736,48.195,112.852,0,0.821,1.420,2.513,4.910,10.352,3.4e38
579,61,737,47.066,114.538,0,0.595,1.441,2.605,5.222,11.334,3.4e38
580,61,739,47.194,115.213,0,0.813,1.386,2.402,4.586,9.448,3.4e38
581,61,740,46.397,115.259,0,0.379,1.436,2.565,5.040,10.650,3.4e38
582,61,741,46.136,114.890,0,0.365,1.459,2.657,5.353,11.659,3.4e38
583,61,742,45.086,115.745,0,0.474,1.440,2.585,5.121,10.944,3.4e38
584,61,743,44.731,116.743,0,0.621,1.383,2.396,4.577,9.434,3.4e38
585,61,744,44.649,116.540,0,0.484,1.428,2.539,4.976,10.510,3.4e38
586,61,745,44.554,117.276,0,0.647,1.412,2.481,4.792,9.953,3.4e38
587,61,746,44.457,117.717,0,0.454,1.601,3.132,6.734,15.508,3.4e38
588,61,747,44.283,118.190,0,0.472,1.382,2.417,4.688,9.854,3.4e38
589,61,748,44.912,118.535,0,0.468,1.528,2.884,6.012,13.502,3.4e38
590,61,749,44.960,118.666,0,0.481,1.464,2.677,5.419,11.857,3.4e38
591,61,750,45.184,118.634,0,0.501,1.389,2.413,4.620,9.543,3.4e38
592,61,751,44.740,118.539,0,0.546,1.422,2.528,4.962,10.522,3.4e38
593,61,752,45.221,118.808,0,0.527,1.468,2.662,5.311,11.400,3.4e38
594,61,753,44.593,118.374,0,0.479,1.426,2.535,4.962,10.457,3.4e38
595,61,754,43.486,118.454,0,0.537,1.338,2.237,4.097,8.058,3.4e38
596,61,755,43.300,118.633,0,0.582,1.393,2.417,4.606,9.433,3.4e38
597,61,756,43.493,118.141,0,0.587,1.392,2.422,4.641,9.587,3.4e38
598,61,757,43.170,118.445,0,0.692,1.431,2.543,4.976,10.486,3.4e38
599,61,758,43.455,118.355,0,0.491,1.409,2.463,4.723,9.734,3.4e38
600,61,759,44.572,118.019,0,0.572,1.379,2.401,4.636,9.718,3.4e38
601,61,760,44.424,118.040,0,0.491,1.421,2.543,5.038,10.802,3.4e38
602,61,761,44.391,117.686,0,0.347,1.520,2.854,5.905,13.145,3.4e38
603,61,762,43.322,117.028,0,0.289,1.565,3.025,6.453,14.810,3.4e38
604,61,763,43.627,117.724,0,0.263,1.447,2.596,5.121,10.862,3.4e38
605,62,774,102.726,109.612,0,0.404,1.555,2.950,6.145,13.743,3.4e38
606,62,775,103.027,111.069,0,0.155,1.562,3.034,6.525,15.132,3.4e38
607,63,786,42.159,15.029,0,0.363,1.363,2.368,4.575,9.614,3.4e38
608,63,787,41.780,14.446,0,0.213,1.429,2.622,5.403,12.192,3.4e38
609,63,788,41.689,13.802,0,0.123,1.378,2.398,4.616,9.615,3.4e38
610,64,793,42.552,121.828,0,0.117,1.466,2.753,5.787,13.248,3.4e38
611,64,794,42.685,124.097,0,0.160,1.686,3.471,7.867,19.096,3.4e38
612,65,795,37.628,116.300,0,0.086,1.298,2.185,4.128,8.581,3.4e38
613,65,797,38.164,115.911,0,0.107,1.450,2.625,5.247,11.312,3.4e38
614,66,803,43.160,121.284,0,0.098,1.426,2.616,5.400,12.230,3.4e38
615,66,804,43.423,118.156,0,0.196,1.459,2.683,5.481,12.127,3.4e38
616,66,805,43.710,119.250,0,0.238,1.588,3.146,6.892,16.239,3.4e38
617,66,806,43.793,118.970,0,0.154,1.540,2.967,6.331,14.550,3.4e38
618,66,807,43.390,117.201,0,0.241,1.553,2.998,6.416,14.842,3.4e38
619,66,808,43.479,117.250,0,0.415,1.379,2.396,4.609,9.599,3.4e38
620,66,809,44.128,117.462,0,0.503,1.504,2.795,5.726,12.628,3.4e38
621,66,810,43.901,117.772,0,0.497,1.496,2.773,5.669,12.492,3.4e38
622,66,811,44.134,117.952,0,0.429,1.409,2.499,4.908,10.437,3.4e38
623,66,812,44.188,117.677,0,0.582,1.369,2.350,4.447,9.080,3.4e38
624,66,813,44.762,118.446,0,0.504,1.449,2.607,5.172,11.068,3.4e38
625,66,814,43.283,118.128,0,0.558,1.443,2.584,5.088,10.770,3.4e38
626,66,815,43.660,118.358,0,0.530,1.443,2.584,5.092,10.799,3.4e38
627,66,816,44.559,118.437,0,0.533,1.429,2.540,4.979,10.532,3.4e38
628,66,817,44.299,118.537,0,0.562,1.386,2.412,4.637,9.648,3.4e38
629,66,818,43.753,118.710,0,0.515,1.457,2.607,5.109,10.723,3.4e38
630,66,819,42.993,117.668,0,0.430,1.515,2.853,5.945,13.372,3.4e38
631,66,820,44.105,117.931,0,0.288,1.462,2.680,5.433,11.881,3.4e38
632,66,821,44.703,118.108,0,0.383,1.466,2.695,5.485,12.062,3.4e38
633,66,822,45.127,118.206,0,0.686,1.414,2.495,4.857,10.206,3.4e38
634,66,823,44.321,118.492,0,0.484,1.350,2.290,4.279,8.635,3.4e38
635,66,824,44.439,117.580,0,0.518,1.430,2.526,4.896,10.194,3.4e38
636,66,825,46.306,117.859,0,0.593,1.406,2.466,4.767,9.934,3.4e38
637,66,826,46.748,118.376,0,0.552,1.323,2.194,3.994,7.830,3.4e38
638,66,827,46.398,118.361,0,0.202,1.283,2.086,3.733,7.219,3.4e38
639,66,828,47.152,118.250,0,0.556,1.360,2.337,4.446,9.171,3.4e38
640,66,829,47.390,118.100,0,0.495,1.397,2.442,4.713,9.837,3.4e38
641,66,830,47.785,118.265,0,0.118,1.406,2.519,5.063,11.162,3.4e38
642,67,831,24.838,102.829,0,0.178,1.424,2.529,4.960,10.510,3.4e38
643,67,832,25.064,103.343,0,0.321,1.471,2.704,5.495,12.047,3.4e38
644,67,833,24.560,103.064,0,0.221,1.425,2.556,5.085,10.956,3.4e38
645,67,834,24.642,103.688,0,0.182,1.445,2.629,5.327,11.731,3.4e38
646,68,839,91.852,108.191,0,0.077,1.264,2.200,4.415,9.940,3.4e38
647,68,841,88.474,100.000,0,0.203,1.560,3.008,6.411,14.727,3.4e38
648,68,842,88.871,99.299,0,0.266,1.463,2.666,5.371,11.698,3.4e38
649,68,843,88.036,100.407,0,0.193,1.437,2.630,5.374,11.940,3.4e38
650,68,844,88.601,99.237,0,0.304,1.532,2.877,5.949,13.234,3.4e38
651,68,845,88.581,99.166,0,0.298,1.494,2.764,5.640,12.392,3.4e38
652,68,846,88.774,99.687,0,0.219,1.631,3.270,7.223,17.111,3.4e38
653,68,847,88.331,99.277,0,0.269,1.594,3.154,6.912,16.335,3.4e38
654,68,848,88.401,100.216,0,0.312,1.524,2.892,6.082,13.822,3.4e38
655,68,849,88.202,100.620,0,0.224,1.564,2.984,6.247,14.018,3.4e38
656,68,850,88.663,99.613,0,0.232,1.575,3.048,6.502,14.926,3.4e38
657,69,852,95.283,84.986,0,0.092,1.347,2.397,4.855,10.906,3.4e38
658,69,854,102.229,84.135,0,0.082,1.273,2.103,3.871,7.794,3.4e38
659,70,872,51.356,100.827,0,0.210,1.543,2.982,6.415,14.959,3.4e38
660,70,873,50.841,101.285,0,0.249,1.504,2.812,5.814,12.965,3.4e38
661,71,877,83.215,22.938,0,0.340,1.379,2.429,4.766,10.183,3.4e38
662,71,878,83.289,22.650,0,0.108,1.436,2.631,5.395,12.053,3.4e38
663,72,915,40.247,19.340,0,0.079,1.157,1.811,3.241,6.538,3.4e38
664,72,917,39.434,17.755,0,0.082,1.197,1.911,3.452,6.933,3.4e38
