 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
332,76,650,25.769,98.400,0,0.172,1.284,2.080,3.688,7.019,3.4e38
333,76,651,25.636,97.899,0,0.282,1.483,2.727,5.541,12.152,3.4e38
334,76,652,25.510,97.922,0,0.243,1.503,2.792,5.716,12.599,3.4e38
335,76,653,25.655,97.678,0,0.272,1.493,2.756,5.597,12.219,3.4e38
336,76,654,25.669,97.990,0,0.261,1.530,2.899,6.058,13.620,3.4e38
337,76,655,25.664,98.185,0,0.184,1.500,2.831,5.937,13.491,3.4e38
338,77,659,61.457,105.879,0,0.720,1.379,2.371,4.485,9.131,3.4e38
339,77,660,61.241,105.985,0,0.604,1.397,2.457,4.783,10.075,3.4e38
340,77,661,61.319,105.818,0,0.442,1.301,2.127,3.817,7.379,3.4e38
341,78,663,25.787,98.048,0,0.176,1.435,2.650,5.474,12.309,3.4e38
342,78,664,25.778,97.774,0,0.339,1.456,2.638,5.282,11.416,3.4e38
343,78,665,24.987,97.642,0,0.336,1.580,3.036,6.394,14.418,3.4e38
344,78,667,25.292,98.046,0,0.285,1.488,2.762,5.673,12.586,3.4e38
345,78,668,25.328,98.346,0,0.258,1.409,2.476,4.791,9.995,3.4e38
346,78,669,25.388,98.093,0,0.232,1.409,2.505,4.946,10.595,3.4e38
347,78,670,26.195,98.458,0,0.111,1.414,2.600,5.395,12.262,3.4e38
348,78,671,25.287,98.217,0,0.301,1.459,2.627,5.194,11.014,3.4e38
349,78,672,25.341,98.502,0,0.374,1.461,2.635,5.217,11.084,3.4e38
350,78,673,25.306,97.812,0,0.310,1.363,2.358,4.537,9.518,3.4e38
351,78,674,25.158,98.216,0,0.177,1.410,2.498,4.911,10.476,3.4e38
352,78,676,25.934,98.085,0,0.215,1.539,2.947,6.260,14.377,3.4e38
353,78,677,25.538,98.549,0,0.176,1.582,3.037,6.392,14.405,3.4e38
354,78,678,25.466,98.497,0,0.319,1.304,2.169,4.011,8.098,3.4e38
355,79,681,25.080,98.599,0,0.212,1.539,2.929,6.166,14.002,3.4e38
356,79,682,24.639,98.579,0,0.219,1.341,2.271,4.258,8.657,3.4e38
357,79,683,25.213,98.443,0,0.224,1.453,2.646,5.349,11.729,3.4e38
358,79,684,24.526,97.661,0,0.234,1.470,2.697,5.467,11.966,3.4e38
359,79,685,25.424,98.173,0,0.375,1.416,2.523,4.988,10.694,3.4e38
360,80,686,75.600,15.157,0,0.264,1.558,2.960,6.176,13.826,3.4e38
361,80,687,75.416,15.299,0,0.304,1.522,2.869,5.965,13.357,3.4e38
362,80,688,75.510,15.169,0,0.299,1.386,2.464,4.894,10.601,3.4e38
363,80,689,75.731,15.483,0,0.389,1.415,2.520,4.975,10.652,3.4e38
364,80,690,75.268,15.228,0,0.453,1.377,2.387,4.569,9.440,3.4e38
365,80,691,75.709,15.459,0,0.489,1.394,2.412,4.581,9.342,3.4e38
366,80,692,75.677,14.868,0,0.431,1.401,2.461,4.787,10.103,3.4e38
367,80,693,75.584,14.604,0,0.274,1.502,2.781,5.663,12.394,3.4e38
368,80,694,75.832,14.400,0,0.291,1.401,2.447,4.713,9.799,3.4e38
369,81,695,25.081,99.149,0,0.199,1.450,2.652,5.382,11.818,3.4e38
370,81,696,25.053,98.741,0,0.259,1.495,2.800,5.815,13.047,3.4e38
371,81,697,25.521,98.190,0,0.174,1.311,2.191,4.074,8.269,3.4e38
372,81,698,24.646,97.709,0,0.189,1.426,2.544,5.013,10.669,3.4e38
373,81,699,25.058,99.108,0,0.179,1.365,2.412,4.803,10.515,3.4e38
374,81,701,24.768,99.399,0,0.113,1.349,2.358,4.626,9.944,3.4e38
375,81,703,24.741,98.991,0,0.363,1.486,2.743,5.584,12.240,3.4e38
376,81,705,25.393,99.331,0,0.172,1.524,2.868,5.956,13.326,3.4e38
377,81,706,24.624,99.254,0,0.274,1.453,2.631,5.265,11.388,3.4e38
378,81,707,24.914,99.410,0,0.211,1.553,3.005,6.431,14.803,3.4e38
379,81,709,24.584,99.972,0,0.168,1.549,2.974,6.314,14.462,3.4e38
380,81,711,24.661,98.914,0,0.175,1.484,2.747,5.633,12.493,3.4e38
381,81,712,24.637,99.724,0,0.150,1.461,2.695,5.547,12.423,3.4e38
382,81,713,25.000,99.034,0,0.108,1.419,2.598,5.360,12.121,3.4e38
383,81,714,24.667,99.688,0,0.168,1.442,2.629,5.335,11.760,3.4e38
384,82,700,77.788,99.231,0,0.269,1.500,2.818,5.871,13.223,3.4e38
385,82,702,74.349,105.192,0,0.128,1.346,2.253,4.123,8.084,3.4e38
386,82,704,80.225,98.158,0,0.062,1.311,2.217,4.195,8.690,3.4e38
387,83,716,68.093,101.641,0,0.117,1.495,2.830,5.978,13.696,3.4e38
388,83,717,68.681,100.739,0,0.508,1.322,2.192,3.984,7.790,3.4e38
389,84,719,96.557,22.766,0,0.381,1.537,2.889,5.953,13.133,3.4e38
390,84,721,104.112,18.291,0,0.107,1.373,2.432,4.866,10.749,3.4e38
391,85,720,24.519,99.349,0,0.172,1.281,2.091,3.777,7.431,3.4e38
392,85,722,24.981,99.363,0,0.131,1.523,2.915,6.185,14.155,3.4e38
393,86,724,66.313,11.738,0,0.602,1.374,2.357,4.443,9.019,3.4e38
394,86,725,65.599,11.681,0,0.295,1.396,2.445,4.734,9.907,3.4e38
395,87,726,24.564,98.812,0,0.254,1.459,2.645,5.300,11.482,3.4e38
396,87,727,24.800,98.840,0,0.152,1.417,2.534,5.054,10.989,3.4e38
397,87,728,24.599,98.997,0,0.363,1.438,2.597,5.198,11.267,3.4e38
398,87,729,24.861,98.410,0,0.208,1.352,2.306,4.333,8.787,3.4e38
399,87,731,25.270,99.304,0,0.221,1.331,2.246,4.211,8.615,3.4e38
400,87,732,25.385,99.356,0,0.148,1.487,2.751,5.639,12.496,3.4e38
401,87,733,24.404,98.601,0,0.202,1.615,3.156,6.740,15.358,3.4e38
402,88,734,106.023,12.323,0,0.308,1.390,2.448,4.789,10.154,3.4e38
403,88,735,105.403,12.071,0,0.680,1.461,2.656,5.331,11.548,3.4e38
404,89,736,24.891,98.621,0,0.220,1.452,2.654,5.390,11.878,3.4e38
405,89,737,25.197,99.046,0,0.171,1.332,2.275,4.334,8.999,3.4e38
406,89,738,25.077,98.904,0,0.203,1.489,2.779,5.763,12.946,3.4e38
407,89,739,24.582,98.775,0,0.218,1.598,3.161,6.917,16.298,3.4e38
408,89,741,25.580,99.467,0,0.149,1.454,2.622,5.235,11.323,3.4e38
409,89,742,25.045,99.560,0,0.148,1.482,2.792,5.870,13.382,3.4e38
410,89,744,25.538,98.374,0,0.214,1.502,2.810,5.819,13.012,3.4e38
411,89,745,25.458,98.875,0,0.176,1.412,2.494,4.882,10.357,3.4e38
412,90,756,24.904,98.358,0,0.155,1.405,2.505,4.964,10.675,3.4e38
413,90,758,24.406,98.672,0,0.176,1.368,2.393,4.685,10.037,3.4e38
414,90,760,24.420,98.108,0,0.103,1.267,2.116,4.053,8.752,3.4e38
415,90,761,24.988,99.459,0,0.215,1.406,2.508,4.978,10.743,3.4e38
416,90,762,25.155,98.887,0,0.221,1.396,2.441,4.719,9.882,3.4e38
417,90,763,24.269,99.191,0,0.304,1.528,2.863,5.880,12.929,3.4e38
418,90,764,24.296,99.167,0,0.214,1.387,2.456,4.845,10.410,3.4e38
419,90,765,23.651,98.315,0,0.345,1.372,2.358,4.458,9.089,3.4e38
420,90,766,24.275,98.686,0,0.182,1.355,2.364,4.614,9.852,3.4e38
421,90,767,25.036,99.190,0,0.383,1.435,2.572,5.096,10.923,3.4e38
422,90,768,24.852,98.926,0,0.281,1.450,2.661,5.434,12.050,3.4e38
423,90,769,24.795,99.055,0,0.309,1.479,2.748,5.668,12.672,3.4e38
424,91,770,6.459,118.615,0,0.196,1.315,2.192,4.053,8.162,3.4e38
425,91,771,6.495,117.667,0,0.341,1.497,2.795,5.776,12.885,3.4e38
426,91,772,6.432,117.776,0,0.332,1.515,2.870,6.015,13.590,3.4e38
427,92,773,24.408,99.450,0,0.293,1.442,2.579,5.082,10.776,3.4e38
428,92,774,24.175,98.830,0,0.175,1.487,2.755,5.661,12.605,3.4e38
429,92,775,24.281,99.384,0,0.233,1.440,2.579,5.094,10.847,3.4e38
430,92,776,24.363,99.397,0,0.260,1.346,2.265,4.178,8.285,3.4e38
431,92,777,24.437,99.261,0,0.223,1.424,2.515,4.886,10.201,3.4e38
432,92,778,24.878,99.476,0,0.164,1.447,2.643,5.394,12.011,3.4e38
433,93,784,25.792,98.623,0,0.128,1.358,2.330,4.424,9.102,3.4e38
434,93,786,24.403,98.464,0,0.192,1.367,2.384,4.622,9.729,3.4e38
435,93,787,24.884,98.191,0,0.304,1.621,3.209,6.958,16.104,3.4e38
436,94,792,74.773,16.243,0,0.331,1.501,2.796,5.746,12.727,3.4e38
437,94,793,75.080,16.142,0,0.337,1.579,3.066,6.555,15.037,3.4e38
438,94,795,75.417,15.100,0,0.251,1.546,2.966,6.306,14.466,3.4e38
439,94,796,75.542,15.213,0,0.330,1.409,2.490,4.863,10.266,3.4e38
440,94,797,74.741,15.624,0,0.207,1.630,3.269,7.225,17.117,3.4e38
441,95,799,25.324,98.807,0,0.221,1.437,2.588,5.151,11.066,3.4e38
442,95,801,25.300,98.462,0,0.325,1.412,2.505,4.925,10.495,3.4e38
443,96,800,107.703,26.334,0,0.559,1.339,2.252,4.168,8.320,3.4e38
444,96,802,107.425,26.511,0,0.308,1.379,2.367,4.466,9.063,3.4e38
445,96,803,107.875,26.277,0,0.207,1.324,2.255,4.304,9.037,3.4e38
446,97,804,24.349,98.608,0,0.165,1.541,2.941,6.201,14.094,3.4e38
447,97,805,24.417,98.860,0,0.204,1.519,2.887,6.087,13.886,3.4e38
448,97,806,24.207,99.317,0,0.248,1.351,2.319,4.428,9.209,3.4e38
449,97,808,24.561,99.058,0,0.218,1.444,2.607,5.203,11.212,3.4e38
450,97,809,24.484,98.758,0,0.216,1.477,2.736,5.619,12.497,3.4e38
451,98,813,74.675,16.457,0,0.224,1.591,3.110,6.706,15.552,3.4e38
452,98,814,74.631,16.404,0,0.321,1.568,3.036,6.496,14.963,3.4e38
453,98,815,74.364,16.104,0,0.351,1.443,2.615,5.261,11.480,3.4e38
454,99,816,25.276,98.583,0,0.370,1.447,2.626,5.290,11.545,3.4e38
455,99,818,24.964,98.754,0,0.207,1.444,2.643,5.371,11.812,3.4e38
456,100,819,74.559,16.265,0,0.343,1.613,3.153,6.756,15.501,3.4e38
457,100,820,74.617,16.711,0,0.298,1.539,2.941,6.220,14.195,3.4e38
458,101,821,69.999,107.947,0,0.436,1.545,2.976,6.354,14.641,3.4e38
459,101,822,72.877,108.709,0,0.489,1.554,2.967,6.232,14.056,3.4e38
460,101,823,75.324,105.516,0,0.456,1.476,2.740,5.654,12.652,3.4e38
461,102,824,74.683,16.718,0,0.375,1.496,2.741,5.503,11.838,3.4e38
462,102,825,74.549,17.088,0,0.625,1.481,2.727,5.545,12.157,3.4e38
463,102,826,74.685,16.655,0,0.624,1.531,2.864,5.872,12.896,3.4e38
464,102,827,75.071,15.695,0,0.522,1.497,2.779,5.696,12.577,3.4e38
465,102,828,75.364,15.523,0,0.727,1.431,2.542,4.968,10.453,3.4e38
466,102,829,75.184,15.796,0,0.622,1.459,2.637,5.244,11.224,3.4e38
467,102,830,74.457,16.364,0,0.737,1.437,2.572,5.069,10.761,3.4e38
468,102,831,74.454,16.354,0,0.820,1.438,2.545,4.926,10.212,3.4e38
469,102,832,75.117,15.630,0,0.760,1.439,2.586,5.134,10.999,3.4e38
470,102,833,75.217,15.196,0,0.502,1.367,2.338,4.401,8.929,3.4e38
471,102,834,75.536,15.190,0,0.712,1.394,2.436,4.698,9.790,3.4e38
472,102,835,75.426,15.150,0,0.687,1.471,2.688,5.423,11.799,3.4e38
473,102,836,76.125,14.569,0,0.404,1.583,3.075,6.568,15.038,3.4e38
474,102,837,75.724,14.612,0,0.350,1.537,2.923,6.136,13.875,3.4e38
475,102,838,76.193,15.060,0,0.499,1.469,2.707,5.525,12.180,3.4e38
476,102,839,75.500,15.571,0,0.618,1.396,2.435,4.675,9.669,3.4e38
477,102,840,75.643,15.513,0,0.767,1.379,2.363,4.432,8.907,3.4e38
478,102,841,75.655,15.442,0,0.969,1.398,2.435,4.658,9.586,3.4e38
479,102,842,74.772,15.821,0,0.545,1.472,2.706,5.506,12.110,3.4e38
480,102,843,74.830,16.495,0,0.644,1.408,2.472,4.774,9.923,3.4e38
481,102,844,74.634,16.511,0,0.546,1.354,2.303,4.317,8.735,3.4e38
482,102,845,74.773,16.715,0,0.313,1.501,2.765,5.580,12.063,3.4e38
483,102,846,74.508,16.459,0,0.834,1.404,2.448,4.684,9.626,3.4e38
484,102,847,74.272,16.629,0,0.522,1.462,2.675,5.418,11.878,3.4e38
485,102,848,74.180,16.681,0,0.578,1.469,2.674,5.355,11.529,3.4e38
486,102,849,75.137,15.562,0,0.525,1.418,2.529,4.996,10.696,3.4e38
487,102,850,74.878,15.571,0,0.502,1.522,2.872,5.985,13.435,3.4e38
488,102,852,74.828,15.317,0,0.477,1.459,2.649,5.311,11.485,3.4e38
489,102,853,74.354,15.710,0,0.331,1.562,2.998,6.337,14.404,3.4e38
490,102,855,74.543,15.932,0,0.404,1.670,3.398,7.594,18.167,3.4e38
491,102,856,74.443,16.685,0,0.593,1.583,3.065,6.520,14.869,3.4e38
492,102,857,74.417,16.942,0,0.389,1.572,3.072,6.649,15.518,3.4e38
493,102,858,74.389,15.786,0,0.324,1.541,2.936,6.178,13.996,3.4e38
494,102,859,73.862,17.111,0,0.381,1.623,3.243,7.143,16.882,3.4e38
495,102,861,74.503,16.509,0,0.493,1.554,2.962,6.215,14.005,3.4e38
496,102,862,74.459,16.428,0,0.529,1.607,3.172,6.898,16.103,3.4e38
497,102,863,74.372,17.168,0,0.514,1.573,3.049,6.517,14.989,3.4e38
498,103,864,83.421,60.386,0,0.422,1.489,2.754,5.634,12.453,3.4e38
499,103,865,83.395,60.467,0,0.370,1.431,2.569,5.115,11.038,3.4e38
500,103,867,82.751,60.290,0,0.422,1.492,2.750,5.587,12.233,3.4e38
501,104,866,25.243,98.936,0,0.273,1.444,2.626,5.303,11.619,3.4e38
502,104,868,25.246,99.410,0,0.249,1.313,2.165,3.912,7.599,3.4e38
503,105,869,74.723,15.160,0,0.298,1.565,3.007,6.359,14.445,3.4e38
504,105,870,74.453,16.563,0,0.300,1.455,2.644,5.303,11.468,3.4e38
505,106,871,83.524,60.436,0,0.332,1.490,2.745,5.567,12.153,3.4e38
506,106,872,82.841,60.585,0,0.456,1.409,2.469,4.755,9.857,3.4e38
507,106,874,82.788,60.403,0,0.515,1.361,2.308,4.293,8.585,3.4e38
508,106,875,82.508,61.102,0,0.369,1.409,2.511,4.967,10.653,3.4e38
509,107,879,83.359,61.096,0,0.333,1.481,2.767,5.745,12.905,3.4e38
510,107,880,83.956,60.433,0,0.252,1.426,2.552,5.050,10.784,3.4e38
511,107,881,84.178,60.605,0,0.280,1.408,2.503,4.942,10.600,3.4e38
512,107,882,84.215,60.909,0,0.320,1.327,2.225,4.109,8.187,3.4e38
513,108,883,67.334,85.741,0,0.149,1.255,2.053,3.782,7.726,3.4e38
514,108,884,67.457,85.155,0,0.303,1.467,2.679,5.416,11.845,3.4e38
515,108,885,67.877,85.254,0,0.366,1.402,2.459,4.751,9.892,3.4e38
516,108,886,69.219,85.259,0,0.739,1.400,2.464,4.796,10.091,3.4e38
517,108,887,69.865,84.489,0,0.771,1.403,2.452,4.721,9.788,3.4e38
518,108,888,69.254,83.755,0,0.602,1.328,2.219,4.080,8.100,3.4e38
519,108,889,69.467,83.759,0,0.859,1.370,2.338,4.381,8.823,3.4e38
520,108,890,69.137,82.888,0,0.804,1.375,2.385,4.582,9.553,3.4e38
521,108,891,69.456,82.735,0,0.669,1.341,2.251,4.143,8.193,3.4e38
522,108,893,69.654,83.337,0,0.737,1.381,2.387,4.551,9.366,3.4e38
523,108,895,67.844,83.932,0,0.768,1.407,2.491,4.883,10.374,3.4e38
524,108,896,68.302,84.410,0,0.731,1.421,2.512,4.895,10.287,3.4e38
525,108,897,68.687,85.908,0,0.542,1.548,2.978,6.335,14.523,3.4e38
526,108,898,69.078,85.851,0,0.708,1.433,2.576,5.125,11.027,3.4e38
527,108,899,69.401,86.171,0,0.572,1.413,2.510,4.944,10.555,3.4e38
528,108,900,70.601,86.965,0,0.855,1.397,2.459,4.799,10.153,3.4e38
529,108,901,70.609,86.061,0,0.692,1.472,2.689,5.410,11.719,3.4e38
530,108,902,70.755,85.388,0,0.757,1.485,2.722,5.487,11.891,3.4e38
531,108,903,71.186,85.149,0,0.483,1.470,2.697,5.464,11.943,3.4e38
532,109,906,69.987,85.309,0,0.835,1.468,2.697,5.491,12.091,3.4e38
533,109,907,69.952,84.946,0,0.611,1.451,2.646,5.357,11.760,3.4e38
534,110,908,35.442,62.096,0,0.176,1.499,2.788,5.710,12.567,3.4e38
535,110,909,35.995,61.865,0,0.212,1.468,2.708,5.548,12.310,3.4e38
536,111,910,26.875,97.852,0,0.187,1.413,2.508,4.957,10.667,3.4e38
537,111,911,26.392,97.566,0,0.179,1.495,2.774,5.706,12.706,3.4e38
538,111,912,26.407,97.461,0,0.205,1.417,2.511,4.922,10.436,3.4e38
539,112,916,33.239,59.381,0,0.233,1.354,2.315,4.373,8.940,3.4e38
540,112,918,32.789,58.194,0,0.379,1.336,2.247,4.160,8.309,3.4e38
541,112,920,32.994,56.207,0,0.165,1.540,2.980,6.433,15.050,3.4e38
542,112,921,33.005,56.869,0,0.327,1.427,2.556,5.078,10.935,3.4e38
543,112,923,34.321,56.559,0,0.166,1.494,2.807,5.875,13.367,3.4e38
544,112,924,34.322,56.795,0,0.253,1.596,3.056,6.387,14.250,3.4e38
545,112,925,34.322,57.019,0,0.233,1.460,2.694,5.533,12.331,3.4e38
546,112,926,34.214,56.744,0,0.265,1.491,2.760,5.634,12.379,3.4e38
547,113,917,68.340,95.783,0,0.512,1.394,2.411,4.574,9.327,3.4e38
548,113,919,68.102,95.785,0,0.346,1.450,2.620,5.242,11.357,3.4e38
549,114,929,34.946,56.018,0,0.182,1.628,3.283,7.314,17.519,3.4e38
550,114,930,34.775,55.451,0,0.246,1.623,3.210,6.987,16.334,3.4e38
551,114,931,33.662,54.957,0,0.428,1.438,2.582,5.113,10.911,3.4e38
552,114,932,33.467,55.821,0,0.338,1.454,2.624,5.211,11.133,3.4e38
553,114,933,33.265,56.459,0,0.186,1.468,2.702,5.516,12.191,3.4e38
554,114,934,32.506,58.182,0,0.350,1.446,2.596,5.137,10.956,3.4e38
555,114,935,32.464,58.152,0,0.256,1.602,3.138,6.759,15.614,3.4e38
556,115,936,27.328,117.679,0,0.171,1.561,3.044,6.580,15.335,3.4e38
557,115,937,25.663,118.526,0,0.188,1.718,3.501,7.755,18.249,3.4e38
558,116,939,33.199,60.532,0,0.104,1.415,2.541,5.091,11.116,3.4e38
559,116,940,33.997,60.649,0,0.134,1.459,2.729,5.732,13.138,3.4e38
560,116,941,34.210,61.481,0,0.172,1.451,2.619,5.207,11.149,3.4e38
561,116,943,33.224,59.815,0,0.283,1.380,2.398,4.612,9.618,3.4e38
562,116,944,32.750,59.793,0,0.156,1.541,2.936,6.175,13.973,3.4e38
563,116,945,33.761,60.580,0,0.166,1.515,2.860,5.973,13.455,3.4e38
564,116,947,32.536,59.737,0,0.334,1.441,2.574,5.053,10.664,3.4e38
565,116,948,32.781,60.089,0,0.134,1.429,2.597,5.285,11.754,3.4e38
566,116,949,32.605,59.886,0,0.281,1.394,2.473,4.903,10.616,3.4e38
567,116,950,33.486,60.049,0,0.115,1.471,2.746,5.716,12.926,3.4e38
568,116,951,33.386,62.464,0,0.145,1.589,3.122,6.759,15.711,3.4e38
569,116,952,34.986,62.244,0,0.231,1.417,2.546,5.098,11.106,3.4e38
570,116,953,35.681,62.638,0,0.225,1.503,2.835,5.955,13.581,3.4e38
571,116,954,36.551,63.095,0,0.272,1.485,2.745,5.608,12.365,3.4e38
572,116,955,36.606,62.619,0,0.304,1.566,3.012,6.384,14.553,3.4e38
573,116,956,38.029,63.390,0,0.325,1.496,2.806,5.837,13.137,3.4e38
574,116,957,37.711,63.097,0,0.384,1.486,2.724,5.499,11.936,3.4e38
575,116,958,36.454,63.126,0,0.479,1.395,2.436,4.690,9.742,3.4e38
576,116,959,37.180,63.242,0,0.397,1.421,2.541,5.032,10.779,3.4e38
577,116,960,37.667,63.109,0,0.364,1.574,3.032,6.429,14.631,3.4e38
578,116,961,37.122,63.035,0,0.336,1.469,2.701,5.487,12.015,3.4e38
579,116,962,36.216,62.714,0,0.325,1.468,2.673,5.359,11.565,3.4e38
580,116,963,35.314,62.180,0,0.235,1.395,2.472,4.880,10.474,3.4e38
581,117,964,24.285,117.705,0,0.175,1.461,2.693,5.517,12.263,3.4e38
582,117,965,24.696,118.197,0,0.209,1.530,2.892,6.032,13.564,3.4e38
583,118,970,23.761,119.180,0,0.144,1.623,3.204,6.956,16.185,3.4e38
584,118,972,23.990,119.844,0,0.122,1.436,2.734,5.912,14.031,3.4e38
585,118,974,26.704,117.891,0,0.181,1.647,3.309,7.290,17.164,3.4e38
586,118,975,25.524,118.183,0,0.191,1.563,2.983,6.267,14.158,3.4e38
587,118,976,24.818,117.678,0,0.134,1.461,2.728,5.717,13.082,3.4e38
588,118,978,25.233,116.953,0,0.231,1.500,2.882,6.207,14.536,3.4e38
589,118,979,25.735,118.093,0,0.183,1.656,3.391,7.648,18.472,3.4e38
590,118,980,26.222,117.111,0,0.273,1.534,2.899,6.032,13.491,3.4e38
591,118,981,25.674,118.488,0,0.191,1.481,2.748,5.652,12.576,3.4e38
592,118,982,26.409,117.945,0,0.225,1.552,3.038,6.611,15.533,3.4e38
593,118,983,26.415,118.121,0,0.290,1.536,2.912,6.073,13.581,3.4e38
594,118,984,26.935,117.737,0,0.211,1.565,3.046,6.561,15.214,3.4e38
595,118,986,26.528,118.311,0,0.108,1.549,2.943,6.147,13.760,3.4e38
596,119,987,82.093,114.164,0,0.252,1.528,2.892,6.038,13.574,3.4e38
597,119,988,82.151,114.371,0,0.354,1.374,2.385,4.588,9.577,3.4e38
598,120,995,23.678,117.022,0,0.141,1.331,2.329,4.623,10.167,3.4e38
599,120,996,24.195,117.036,0,0.201,1.412,2.537,5.068,10.981,3.4e38
600,120,997,24.354,117.581,0,0.293,1.459,2.693,5.549,12.450,3.4e38
601,120,998,23.531,116.994,0,0.176,1.473,2.741,5.684,12.813,3.4e38
602,121,1005,19.639,116.609,0,0.167,1.354,2.301,4.312,8.729,3.4e38
603,121,1006,19.325,116.383,0,0.170,1.305,2.224,4.283,9.129,3.4e38
604,121,1007,19.024,115.787,0,0.180,1.438,2.648,5.465,12.320,3.4e38
605,121,1008,18.976,115.593,0,0.191,1.412,2.519,5.001,10.803,3.4e38
606,121,1009,19.357,115.660,0,0.189,1.280,2.081,3.726,7.207,3.4e38
607,121,1010,18.538,115.382,0,0.131,1.463,2.676,5.450,12.087,3.4e38
608,121,1011,19.790,115.688,0,0.213,1.504,2.866,6.085,14.008,3.4e38
609,121,1012,18.975,115.956,0,0.192,1.456,2.707,5.615,12.638,3.4e38
610,122,1020,26.593,117.646,0,0.105,1.435,2.564,5.054,10.756,3.4e38
611,122,1021,25.839,118.184,0,0.185,1.538,2.916,6.092,13.691,3.4e38
612,122,1022,25.907,117.622,0,0.186,1.518,2.880,6.053,13.729,3.4e38
613,122,1024,25.735,119.296,0,0.270,1.768,3.701,8.421,20.330,3.4e38
614,122,1025,25.193,118.670,0,0.238,1.664,3.363,7.455,17.650,3.4e38
615,122,1026,25.732,118.464,0,0.251,1.536,2.895,6.007,13.405,3.4e38
616,122,1027,25.130,117.683,0,0.187,1.567,3.025,6.427,14.645,3.4e38
617,122,1028,24.612,118.050,0,0.156,1.545,2.997,6.472,15.137,3.4e38
618,122,1029,24.402,117.037,0,0.120,1.467,2.743,5.753,13.177,3.4e38
619,122,1030,25.110,118.495,0,0.234,1.520,2.863,5.950,13.320,3.4e38
620,123,1034,25.087,118.472,0,0.184,1.564,3.049,6.578,15.285,3.4e38
621,123,1035,25.394,117.820,0,0.255,1.528,2.887,6.018,13.516,3.4e38
622,123,1036,25.228,117.336,0,0.200,1.430,2.508,4.806,9.850,3.4e38
623,123,1038,24.971,117.368,0,0.138,1.547,2.965,6.271,14.254,3.4e38
624,124,1048,22.418,115.595,0,0.117,1.493,2.823,5.942,13.557,3.4e38
625,124,1050,21.141,115.655,0,0.085,1.305,2.295,4.611,10.272,3.4e38
626,125,1052,68.586,95.050,0,0.090,1.497,2.907,6.360,15.164,3.4e38
627,125,1053,64.157,94.604,0,0.100,1.455,2.739,5.766,13.187,3.4e38
628,126,1054,81.027,65.290,0,0.135,1.622,3.344,7.651,18.816,3.4e38
629,126,1055,80.663,65.488,0,0.249,1.437,2.604,5.252,11.514,3.4e38
630,127,1058,87.647,64.335,0,0.289,1.593,3.107,6.673,15.389,3.4e38
631,127,1059,86.885,64.632,0,0.330,1.574,3.060,6.574,15.219,3.4e38
632,127,1060,88.336,61.562,0,0.376,1.527,2.884,6.009,13.485,3.4e38
633,127,1062,88.282,65.040,0,0.143,1.603,3.255,7.355,17.902,3.4e38
634,128,1097,75.488,108.165,0,0.103,1.458,2.698,5.569,12.494,3.4e38
635,128,1098,78.776,108.267,0,0.097,1.278,2.118,3.925,7.971,3.4e38
636,129,1099,20.820,104.787,0,0.073,1.395,2.676,5.925,14.545,3.4e38
637,129,1101,22.261,105.391,0,0.117,1.653,3.439,7.937,19.672,3.4e38
638,130,1103,15.597,96.525,0,0.074,1.240,2.036,3.788,7.827,3.4e38
639,130,1105,20.907,104.229,0,0.174,1.449,2.679,5.532,12.433,3.4e38
640,130,1107,20.330,104.308,0,0.168,1.535,2.977,6.409,14.862,3.4e38
641,131,1114,93.356,102.545,0,0.130,1.446,2.681,5.534,12.379,3.4e38
642,131,1116,92.372,103.026,0,0.115,1.417,2.591,5.296,11.769,3.4e38
643,132,1115,24.911,120.061,0,0.101,1.447,2.700,5.627,12.742,3.4e38
644,132,1117,24.853,117.992,0,0.137,1.593,3.140,6.842,16.039,3.4e38
645,132,1118,24.931,117.594,0,0.137,1.538,2.980,6.410,14.875,3.4e38
646,133,1121,65.691,81.264,0,0.115,1.419,2.614,5.404,12.178,3.4e38
647,133,1123,65.335,81.764,0,0.095,1.345,2.365,4.670,10.086,3.4e38
648,134,1141,75.325,84.377,0,0.218,1.629,3.212,6.937,16.020,3.4e38
649,134,1142,75.583,84.614,0,0.251,1.440,2.618,5.295,11.604,3.4e38
650,134,1143,75.081,83.631,0,0.198,1.562,2.999,6.342,14.396,3.4e38
651,134,1145,75.270,84.323,0,0.229,1.525,2.906,6.153,14.106,3.4e38
652,134,1146,74.307,82.583,0,0.141,1.577,3.089,6.697,15.630,3.4e38
653,134,1147,75.633,83.496,0,0.238,1.556,2.999,6.373,14.540,3.4e38
654,134,1148,75.860,83.415,0,0.244,1.649,3.311,7.315,17.334,3.4e38
655,135,1188,91.669,100.546,0,0.152,1.395,2.478,4.926,10.705,3.4e38
656,135,1189,91.632,100.183,0,0.400,1.386,2.416,4.648,9.656,3.4e38
657,135,1190,91.120,100.486,0,0.494,1.469,2.678,5.386,11.681,3.4e38
658,135,1192,91.614,100.201,0,0.505,1.370,2.386,4.627,9.774,3.4e38
659,135,1193,91.507,100.281,0,0.459,1.415,2.490,4.825,10.076,3.4e38
660,135,1194,92.185,101.444,0,0.616,1.429,2.523,4.889,10.174,3.4e38
661,135,1195,92.317,100.938,0,0.509,1.423,2.567,5.150,11.214,3.4e38
